,userid,version,sum_gamerounds,retention_1,retention_7,number
49930,5536704,gate_40,96.0,False,True,49930
49936,5537249,gate_40,89.0,True,False,49936
49937,5537308,gate_40,279.0,True,False,49937
49939,5537452,gate_40,89.0,True,False,49939
49940,5537567,gate_40,98.0,False,False,49940
49941,5537672,gate_40,3.0,False,False,49941
49943,5537977,gate_40,39.0,False,False,49943
49944,5538117,gate_40,2.0,False,False,49944
49945,5538142,gate_40,17.0,True,False,49945
49946,5538267,gate_40,1.0,False,False,49946
49951,5538776,gate_40,2.0,False,False,49951
49952,5538787,gate_40,16.0,False,False,49952
49954,5539074,gate_40,22.0,True,False,49954
49955,5539129,gate_40,24.0,True,False,49955
49958,5539523,gate_40,115.0,False,False,49958
49960,5539697,gate_40,34.0,True,False,49960
49961,5539724,gate_40,1.0,True,False,49961
49962,5539739,gate_40,18.0,True,True,49962
49964,5539950,gate_40,68.0,True,False,49964
49965,5539972,gate_40,170.0,True,True,49965
49970,5540419,gate_40,9.0,False,False,49970
49973,5540718,gate_40,41.0,True,False,49973
49976,5541002,gate_40,1.0,False,False,49976
49977,5541038,gate_40,21.0,False,False,49977
49978,5541273,gate_40,15.0,False,False,49978
49982,5541462,gate_40,26.0,True,False,49982
49984,5541613,gate_40,5.0,False,False,49984
49985,5541646,gate_40,4.0,False,False,49985
49987,5541747,gate_40,43.0,False,False,49987
49989,5542095,gate_40,1.0,False,False,49989
49991,5542144,gate_40,1.0,False,False,49991
49992,5542194,gate_40,5.0,True,False,49992
49994,5542386,gate_40,3.0,True,False,49994
49995,5542406,gate_40,50.0,True,False,49995
49998,5542632,gate_40,1.0,False,False,49998
49999,5542641,gate_40,137.0,False,False,49999
50001,5542875,gate_40,27.0,True,False,50001
50002,5542931,gate_40,24.0,True,False,50002
50004,5543219,gate_40,0.0,False,False,50004
50005,5543325,gate_40,3.0,False,False,50005
50007,5543508,gate_40,2.0,False,False,50007
50008,5543554,gate_40,19.0,False,False,50008
50010,5543976,gate_40,18.0,True,False,50010
50014,5545026,gate_40,17.0,True,False,50014
50015,5545034,gate_40,8.0,True,False,50015
50016,5545150,gate_40,13.0,False,False,50016
50018,5545424,gate_40,1.0,False,False,50018
50019,5545543,gate_40,146.0,True,True,50019
50024,5545773,gate_40,8.0,False,False,50024
50027,5546003,gate_40,81.0,True,True,50027
50033,5546834,gate_40,208.0,True,True,50033
50034,5546901,gate_40,36.0,True,True,50034
50035,5546962,gate_40,5.0,False,False,50035
50036,5547002,gate_40,26.0,True,False,50036
50039,5547588,gate_40,35.0,True,False,50039
50043,5547849,gate_40,10.0,False,False,50043
50044,5547858,gate_40,23.0,True,False,50044
50045,5547866,gate_40,1.0,False,False,50045
50048,5548261,gate_40,0.0,False,False,50048
50054,5548942,gate_40,9.0,False,False,50054
50057,5549237,gate_40,156.0,True,True,50057
50059,5549279,gate_40,244.0,True,True,50059
50063,5549499,gate_40,3.0,False,False,50063
50065,5550265,gate_40,330.0,True,True,50065
50066,5550450,gate_40,11.0,False,False,50066
50067,5550556,gate_40,7.0,False,False,50067
50069,5550668,gate_40,2.0,False,False,50069
50071,5550911,gate_40,196.0,True,True,50071
50073,5551072,gate_40,74.0,True,False,50073
50075,5551435,gate_40,6.0,True,False,50075
50079,5552059,gate_40,114.0,True,True,50079
50081,5552175,gate_40,2.0,True,False,50081
50082,5552346,gate_40,17.0,True,False,50082
50083,5552360,gate_40,22.0,False,False,50083
50086,5552810,gate_40,8.0,False,False,50086
50088,5553089,gate_40,26.0,True,False,50088
50089,5553340,gate_40,13.0,True,False,50089
50090,5553349,gate_40,25.0,True,False,50090
50093,5554170,gate_40,17.0,True,False,50093
50094,5554206,gate_40,13.0,False,False,50094
50099,5554738,gate_40,28.0,True,False,50099
50106,5555210,gate_40,7.0,False,False,50106
50107,5555355,gate_40,3.0,False,False,50107
50109,5555495,gate_40,2.0,False,False,50109
50111,5556019,gate_40,125.0,True,True,50111
50112,5556110,gate_40,11.0,False,False,50112
50113,5556203,gate_40,1.0,False,False,50113
50123,5557367,gate_40,92.0,True,True,50123
50124,5557647,gate_40,6.0,False,False,50124
50125,5557655,gate_40,55.0,True,False,50125
50127,5557900,gate_40,16.0,False,False,50127
50128,5558091,gate_40,4.0,False,False,50128
50129,5558411,gate_40,104.0,True,True,50129
50130,5558452,gate_40,12.0,True,False,50130
50131,5558470,gate_40,1.0,False,False,50131
50134,5559136,gate_40,4.0,False,False,50134
50138,5559611,gate_40,3.0,False,False,50138
50141,5560065,gate_40,34.0,True,False,50141
50143,5560380,gate_40,2.0,False,False,50143
50146,5560468,gate_40,6.0,True,False,50146
50149,5560729,gate_40,55.0,True,False,50149
50156,5561318,gate_40,10.0,False,False,50156
50157,5561346,gate_40,3.0,False,False,50157
50160,5561685,gate_40,15.0,False,False,50160
50166,5562242,gate_40,42.0,True,False,50166
50167,5562300,gate_40,4.0,True,True,50167
50169,5562547,gate_40,7.0,False,False,50169
50170,5562933,gate_40,2.0,False,False,50170
50171,5563087,gate_40,6.0,True,False,50171
50174,5563263,gate_40,41.0,False,False,50174
50177,5563408,gate_40,4.0,False,False,50177
50178,5563437,gate_40,9.0,False,False,50178
50181,5563633,gate_40,1.0,False,False,50181
50185,5563712,gate_40,21.0,True,False,50185
50188,5563837,gate_40,107.0,True,False,50188
50192,5564020,gate_40,0.0,False,False,50192
50193,5564183,gate_40,9.0,False,False,50193
50195,5564210,gate_40,0.0,False,False,50195
50196,5564628,gate_40,89.0,True,False,50196
50197,5564720,gate_40,17.0,False,False,50197
50202,5565562,gate_40,1.0,False,False,50202
50204,5565658,gate_40,4.0,False,False,50204
50207,5565959,gate_40,38.0,True,False,50207
50209,5566217,gate_40,11.0,False,False,50209
50210,5566442,gate_40,9.0,False,True,50210
50213,5566758,gate_40,22.0,False,False,50213
50214,5566802,gate_40,56.0,False,False,50214
50220,5567379,gate_40,27.0,True,False,50220
50221,5567464,gate_40,95.0,True,True,50221
50222,5567716,gate_40,25.0,True,False,50222
50226,5567962,gate_40,52.0,True,False,50226
50228,5568241,gate_40,27.0,True,True,50228
50229,5568295,gate_40,25.0,True,True,50229
50231,5568355,gate_40,54.0,True,False,50231
50232,5568372,gate_40,51.0,True,False,50232
50234,5568531,gate_40,6.0,False,False,50234
50235,5568545,gate_40,111.0,True,False,50235
50236,5568583,gate_40,114.0,True,True,50236
50241,5568730,gate_40,8.0,False,False,50241
50244,5569146,gate_40,88.0,False,True,50244
50245,5569235,gate_40,2.0,False,False,50245
50247,5569400,gate_40,1.0,False,False,50247
50248,5569888,gate_40,5.0,False,False,50248
50249,5569990,gate_40,11.0,False,False,50249
50252,5570790,gate_40,5.0,False,False,50252
50254,5570841,gate_40,15.0,True,False,50254
50255,5570899,gate_40,217.0,True,True,50255
50256,5570923,gate_40,64.0,True,False,50256
50257,5570972,gate_40,66.0,True,False,50257
50258,5571032,gate_40,70.0,True,False,50258
50260,5571420,gate_40,62.0,True,False,50260
50262,5571597,gate_40,99.0,True,False,50262
50263,5571621,gate_40,3.0,False,False,50263
50264,5571761,gate_40,16.0,True,False,50264
50265,5571781,gate_40,28.0,True,False,50265
50268,5571918,gate_40,1.0,False,False,50268
50269,5572022,gate_40,693.0,True,True,50269
50272,5572243,gate_40,54.0,True,False,50272
50275,5572379,gate_40,14.0,False,False,50275
50276,5572615,gate_40,0.0,False,False,50276
50280,5573376,gate_40,0.0,False,False,50280
50281,5573466,gate_40,7.0,False,False,50281
50283,5573577,gate_40,46.0,True,False,50283
50284,5573696,gate_40,0.0,False,False,50284
50285,5574071,gate_40,18.0,False,True,50285
50286,5574263,gate_40,40.0,True,True,50286
50287,5574321,gate_40,20.0,False,False,50287
50288,5574445,gate_40,163.0,True,False,50288
50289,5574453,gate_40,24.0,False,False,50289
50291,5574764,gate_40,8.0,False,False,50291
50293,5574799,gate_40,56.0,True,True,50293
50297,5575345,gate_40,1.0,False,False,50297
50301,5576022,gate_40,6.0,False,False,50301
50302,5576354,gate_40,9.0,False,False,50302
50304,5576588,gate_40,10.0,False,False,50304
50305,5576676,gate_40,1.0,False,False,50305
50307,5577012,gate_40,48.0,False,True,50307
50310,5577656,gate_40,10.0,False,False,50310
50311,5577706,gate_40,33.0,False,True,50311
50312,5577796,gate_40,5.0,False,False,50312
50313,5577805,gate_40,6.0,False,False,50313
50315,5577907,gate_40,48.0,True,False,50315
50316,5577957,gate_40,7.0,False,False,50316
50317,5577963,gate_40,20.0,False,False,50317
50318,5578125,gate_40,87.0,True,True,50318
50319,5578366,gate_40,2.0,False,False,50319
50320,5578371,gate_40,22.0,True,False,50320
50321,5578415,gate_40,0.0,False,False,50321
50324,5578762,gate_40,159.0,True,True,50324
50326,5579396,gate_40,8.0,False,False,50326
50327,5579415,gate_40,51.0,True,False,50327
50334,5580536,gate_40,8.0,False,False,50334
50339,5581350,gate_40,4.0,False,False,50339
50340,5581742,gate_40,14.0,False,False,50340
50343,5582591,gate_40,132.0,True,True,50343
50344,5582611,gate_40,12.0,True,False,50344
50346,5582771,gate_40,6.0,False,False,50346
50348,5582928,gate_40,8.0,False,False,50348
50350,5583035,gate_40,107.0,True,True,50350
50352,5583142,gate_40,147.0,False,True,50352
50354,5583269,gate_40,59.0,True,True,50354
50355,5583432,gate_40,28.0,True,False,50355
50357,5583549,gate_40,345.0,True,True,50357
50360,5583760,gate_40,96.0,True,False,50360
50363,5583934,gate_40,55.0,True,False,50363
50366,5584195,gate_40,54.0,True,True,50366
50368,5584223,gate_40,34.0,True,False,50368
50369,5584239,gate_40,42.0,False,False,50369
50370,5584348,gate_40,27.0,False,False,50370
50371,5584414,gate_40,11.0,False,False,50371
50372,5584420,gate_40,74.0,True,True,50372
50373,5584475,gate_40,10.0,False,False,50373
50375,5584486,gate_40,16.0,False,False,50375
50376,5584508,gate_40,88.0,True,False,50376
50378,5584591,gate_40,20.0,False,False,50378
50380,5584788,gate_40,9.0,False,False,50380
50381,5584829,gate_40,34.0,False,False,50381
50383,5584976,gate_40,5.0,False,False,50383
50384,5584986,gate_40,56.0,True,True,50384
50385,5585038,gate_40,37.0,True,False,50385
50390,5585528,gate_40,211.0,True,True,50390
50391,5585880,gate_40,457.0,True,True,50391
50395,5586649,gate_40,42.0,True,True,50395
50398,5587058,gate_40,100.0,True,True,50398
50403,5587995,gate_40,134.0,True,True,50403
50404,5588029,gate_40,6.0,False,False,50404
50406,5588221,gate_40,7.0,True,False,50406
50407,5588424,gate_40,7.0,False,False,50407
50408,5588735,gate_40,0.0,False,False,50408
50409,5588754,gate_40,48.0,False,False,50409
50413,5589098,gate_40,7.0,False,False,50413
50416,5589205,gate_40,95.0,True,True,50416
50418,5589283,gate_40,4.0,True,False,50418
50419,5589295,gate_40,15.0,True,False,50419
50420,5589610,gate_40,10.0,False,False,50420
50423,5589734,gate_40,10.0,False,False,50423
50424,5589889,gate_40,118.0,True,True,50424
50427,5590039,gate_40,299.0,True,True,50427
50428,5590175,gate_40,29.0,False,False,50428
50430,5590363,gate_40,561.0,True,True,50430
50431,5590381,gate_40,13.0,True,False,50431
50433,5590793,gate_40,35.0,True,False,50433
50434,5590862,gate_40,2.0,False,False,50434
50435,5590870,gate_40,3.0,False,False,50435
50436,5590923,gate_40,10.0,False,False,50436
50437,5590943,gate_40,23.0,False,False,50437
50439,5591568,gate_40,43.0,True,False,50439
50441,5591965,gate_40,20.0,False,False,50441
50442,5592282,gate_40,14.0,True,False,50442
50443,5592329,gate_40,7.0,False,False,50443
50444,5592469,gate_40,5.0,False,False,50444
50445,5592583,gate_40,43.0,True,False,50445
50447,5592751,gate_40,5.0,False,False,50447
50449,5592875,gate_40,15.0,False,False,50449
50451,5593170,gate_40,2.0,False,False,50451
50452,5593240,gate_40,4.0,False,False,50452
50454,5593343,gate_40,44.0,True,False,50454
50456,5593835,gate_40,27.0,False,False,50456
50457,5594111,gate_40,10.0,False,False,50457
50459,5594366,gate_40,6.0,False,False,50459
50462,5594630,gate_40,23.0,False,True,50462
50463,5594677,gate_40,68.0,False,False,50463
50464,5594909,gate_40,19.0,False,True,50464
50466,5595110,gate_40,14.0,False,True,50466
50471,5595282,gate_40,4.0,False,False,50471
50472,5595363,gate_40,371.0,True,True,50472
50473,5595886,gate_40,2.0,False,False,50473
50474,5596120,gate_40,5.0,False,False,50474
50475,5596198,gate_40,24.0,True,False,50475
50478,5596313,gate_40,9.0,False,False,50478
50479,5596418,gate_40,76.0,True,True,50479
50480,5596650,gate_40,146.0,True,True,50480
50481,5596676,gate_40,7.0,False,False,50481
50485,5596963,gate_40,13.0,False,False,50485
50486,5597012,gate_40,70.0,True,True,50486
50488,5597126,gate_40,3.0,False,False,50488
50491,5597263,gate_40,6.0,False,False,50491
50492,5597310,gate_40,4.0,False,False,50492
50493,5597374,gate_40,109.0,True,True,50493
50494,5597396,gate_40,46.0,True,False,50494
50498,5597720,gate_40,16.0,False,False,50498
50499,5598155,gate_40,18.0,False,False,50499
50500,5598219,gate_40,2.0,False,False,50500
50504,5598809,gate_40,302.0,True,True,50504
50505,5598859,gate_40,234.0,True,False,50505
50507,5599016,gate_40,91.0,True,False,50507
50508,5599181,gate_40,1.0,False,False,50508
50509,5599264,gate_40,0.0,False,False,50509
50513,5599983,gate_40,7.0,False,False,50513
50515,5600415,gate_40,5.0,True,False,50515
50517,5600645,gate_40,40.0,True,False,50517
50523,5601311,gate_40,65.0,True,False,50523
50526,5601718,gate_40,0.0,False,False,50526
50527,5601726,gate_40,20.0,False,False,50527
50530,5602009,gate_40,289.0,True,True,50530
50531,5602092,gate_40,13.0,False,False,50531
50533,5602217,gate_40,62.0,True,False,50533
50535,5602310,gate_40,24.0,True,False,50535
50536,5602315,gate_40,1.0,False,False,50536
50541,5602944,gate_40,90.0,False,True,50541
50542,5602976,gate_40,24.0,False,False,50542
50543,5603175,gate_40,0.0,False,False,50543
50545,5603620,gate_40,24.0,True,False,50545
50546,5603737,gate_40,7.0,False,False,50546
50548,5603785,gate_40,5.0,False,False,50548
50551,5604279,gate_40,479.0,True,True,50551
50552,5604287,gate_40,4.0,False,False,50552
50554,5604571,gate_40,16.0,True,False,50554
50558,5604875,gate_40,37.0,False,False,50558
50560,5604985,gate_40,8.0,False,False,50560
50561,5605057,gate_40,32.0,False,False,50561
50563,5605350,gate_40,10.0,False,False,50563
50564,5605458,gate_40,2.0,False,False,50564
50565,5605617,gate_40,7.0,False,False,50565
50568,5605888,gate_40,743.0,True,True,50568
50569,5605897,gate_40,9.0,False,False,50569
50571,5606015,gate_40,10.0,True,False,50571
50572,5606041,gate_40,1.0,False,False,50572
50574,5606093,gate_40,2.0,False,False,50574
50576,5606234,gate_40,16.0,False,False,50576
50577,5606645,gate_40,16.0,True,False,50577
50580,5606987,gate_40,1.0,False,False,50580
50582,5607093,gate_40,236.0,True,True,50582
50585,5607182,gate_40,26.0,True,True,50585
50587,5607226,gate_40,29.0,False,False,50587
50588,5607246,gate_40,19.0,False,False,50588
50589,5607441,gate_40,2.0,False,False,50589
50592,5607753,gate_40,123.0,True,True,50592
50595,5608164,gate_40,2.0,False,False,50595
50596,5608192,gate_40,36.0,True,False,50596
50598,5608312,gate_40,9.0,False,False,50598
50600,5608517,gate_40,29.0,True,False,50600
50601,5608561,gate_40,9.0,False,False,50601
50603,5608698,gate_40,123.0,True,False,50603
50604,5608805,gate_40,156.0,True,False,50604
50606,5608960,gate_40,3.0,False,False,50606
50607,5608991,gate_40,39.0,True,False,50607
50609,5609236,gate_40,2.0,False,False,50609
50610,5609417,gate_40,9.0,False,False,50610
50613,5609895,gate_40,35.0,True,True,50613
50614,5610059,gate_40,84.0,True,False,50614
50620,5610744,gate_40,293.0,False,True,50620
50621,5611013,gate_40,13.0,False,False,50621
50622,5611038,gate_40,15.0,False,False,50622
50623,5611044,gate_40,2.0,False,False,50623
50624,5611087,gate_40,25.0,True,False,50624
50626,5611185,gate_40,173.0,False,True,50626
50630,5611546,gate_40,21.0,True,False,50630
50632,5611720,gate_40,19.0,False,False,50632
50633,5611773,gate_40,10.0,False,False,50633
50634,5611784,gate_40,89.0,True,True,50634
50636,5611997,gate_40,58.0,True,False,50636
50637,5612151,gate_40,2.0,False,False,50637
50638,5612287,gate_40,9.0,False,False,50638
50639,5612457,gate_40,2.0,False,False,50639
50644,5613059,gate_40,66.0,True,False,50644
50646,5613165,gate_40,125.0,True,False,50646
50649,5613370,gate_40,0.0,False,False,50649
50653,5614168,gate_40,3.0,False,False,50653
50655,5614424,gate_40,79.0,True,False,50655
50656,5614517,gate_40,60.0,True,False,50656
50660,5614930,gate_40,20.0,True,False,50660
50665,5615312,gate_40,5.0,False,False,50665
50667,5615432,gate_40,10.0,False,False,50667
50668,5615465,gate_40,103.0,True,False,50668
50669,5615584,gate_40,73.0,True,False,50669
50670,5615632,gate_40,24.0,True,False,50670
50671,5615902,gate_40,787.0,True,True,50671
50674,5616462,gate_40,11.0,True,False,50674
50675,5616536,gate_40,4.0,False,False,50675
50676,5616711,gate_40,5.0,False,False,50676
50677,5616875,gate_40,9.0,False,False,50677
50678,5617073,gate_40,149.0,True,False,50678
50680,5617372,gate_40,338.0,True,False,50680
50681,5617411,gate_40,7.0,False,False,50681
50682,5617553,gate_40,6.0,False,False,50682
50686,5618743,gate_40,0.0,False,False,50686
50688,5618969,gate_40,7.0,False,False,50688
50689,5619257,gate_40,3.0,False,False,50689
50690,5619261,gate_40,98.0,True,True,50690
50693,5619820,gate_40,0.0,False,False,50693
50694,5619827,gate_40,195.0,True,True,50694
50695,5619901,gate_40,27.0,False,False,50695
50697,5620405,gate_40,98.0,True,False,50697
50698,5620485,gate_40,1.0,False,False,50698
50702,5620844,gate_40,336.0,True,True,50702
50704,5620946,gate_40,4.0,False,False,50704
50705,5620952,gate_40,0.0,False,False,50705
50706,5621030,gate_40,37.0,True,False,50706
50708,5621227,gate_40,84.0,True,True,50708
50709,5621401,gate_40,491.0,True,True,50709
50710,5621414,gate_40,18.0,False,False,50710
50711,5621473,gate_40,15.0,False,False,50711
50713,5621799,gate_40,38.0,False,False,50713
50716,5622295,gate_40,5.0,False,False,50716
50718,5622621,gate_40,13.0,False,False,50718
50719,5622637,gate_40,246.0,False,True,50719
50720,5622745,gate_40,11.0,True,False,50720
50721,5622860,gate_40,122.0,False,False,50721
50722,5622887,gate_40,3.0,False,False,50722
50723,5623003,gate_40,2.0,False,False,50723
50724,5623111,gate_40,337.0,True,True,50724
50728,5623477,gate_40,5.0,False,True,50728
50731,5623631,gate_40,147.0,True,False,50731
50732,5623633,gate_40,10.0,False,False,50732
50733,5623825,gate_40,23.0,False,True,50733
50734,5623890,gate_40,35.0,True,False,50734
50736,5624004,gate_40,4.0,False,False,50736
50737,5624099,gate_40,169.0,True,True,50737
50741,5624342,gate_40,177.0,True,True,50741
50743,5624569,gate_40,4.0,False,False,50743
50744,5624580,gate_40,52.0,False,False,50744
50747,5624624,gate_40,3.0,False,False,50747
50748,5624821,gate_40,1.0,False,False,50748
50751,5625101,gate_40,15.0,False,False,50751
50755,5625319,gate_40,32.0,True,False,50755
50757,5625811,gate_40,3.0,False,False,50757
50758,5625873,gate_40,281.0,True,True,50758
50759,5626033,gate_40,125.0,True,False,50759
50760,5626256,gate_40,0.0,False,False,50760
50762,5626357,gate_40,168.0,True,False,50762
50763,5626387,gate_40,4.0,False,False,50763
50765,5626558,gate_40,47.0,True,False,50765
50766,5626733,gate_40,32.0,False,False,50766
50768,5626876,gate_40,1.0,False,False,50768
50770,5627166,gate_40,58.0,True,False,50770
50772,5627442,gate_40,11.0,False,False,50772
50774,5627602,gate_40,10.0,False,False,50774
50777,5627901,gate_40,12.0,False,False,50777
50778,5627949,gate_40,7.0,False,False,50778
50780,5628123,gate_40,14.0,False,False,50780
50782,5628254,gate_40,3.0,False,False,50782
50783,5628504,gate_40,10.0,False,False,50783
50788,5628869,gate_40,2.0,False,False,50788
50790,5629100,gate_40,54.0,False,False,50790
50798,5629964,gate_40,531.0,True,True,50798
50800,5630081,gate_40,10.0,True,False,50800
50802,5630176,gate_40,4.0,False,False,50802
50804,5630670,gate_40,0.0,False,False,50804
50805,5630719,gate_40,4.0,False,False,50805
50806,5630933,gate_40,6.0,False,False,50806
50807,5631032,gate_40,2.0,False,False,50807
50811,5631617,gate_40,5.0,False,False,50811
50813,5631659,gate_40,82.0,False,False,50813
50816,5632266,gate_40,64.0,False,True,50816
50817,5632280,gate_40,46.0,False,False,50817
50819,5632327,gate_40,10.0,False,False,50819
50822,5632465,gate_40,146.0,True,False,50822
50823,5632573,gate_40,12.0,False,False,50823
50824,5632783,gate_40,5.0,False,False,50824
50825,5633074,gate_40,44.0,True,False,50825
50827,5633388,gate_40,0.0,False,False,50827
50829,5633536,gate_40,66.0,True,True,50829
50833,5633829,gate_40,24.0,False,False,50833
50834,5633848,gate_40,4.0,False,False,50834
50835,5633899,gate_40,14.0,False,False,50835
50836,5633969,gate_40,6.0,False,False,50836
50840,5634429,gate_40,89.0,False,False,50840
50841,5634779,gate_40,1.0,False,False,50841
50845,5634980,gate_40,0.0,False,False,50845
50847,5635635,gate_40,0.0,False,False,50847
50849,5635744,gate_40,255.0,True,True,50849
50850,5635835,gate_40,0.0,False,False,50850
50852,5636033,gate_40,28.0,False,True,50852
50853,5636050,gate_40,36.0,True,False,50853
50855,5636351,gate_40,4.0,False,False,50855
50858,5636734,gate_40,2.0,False,False,50858
50862,5637238,gate_40,7.0,False,False,50862
50863,5637532,gate_40,66.0,False,False,50863
50864,5637738,gate_40,25.0,True,False,50864
50866,5638044,gate_40,165.0,True,True,50866
50871,5638931,gate_40,22.0,False,False,50871
50872,5639086,gate_40,57.0,True,False,50872
50875,5639388,gate_40,57.0,True,False,50875
50877,5639576,gate_40,64.0,True,False,50877
50878,5639804,gate_40,1.0,False,False,50878
50879,5639807,gate_40,42.0,True,False,50879
50883,5640086,gate_40,2.0,False,False,50883
50884,5640149,gate_40,5.0,True,False,50884
50886,5640275,gate_40,23.0,True,False,50886
50892,5640763,gate_40,1.0,False,False,50892
50895,5640843,gate_40,18.0,False,False,50895
50899,5641342,gate_40,126.0,True,True,50899
50904,5641635,gate_40,6.0,False,False,50904
50907,5642006,gate_40,12.0,False,True,50907
50913,5642530,gate_40,46.0,True,False,50913
50915,5642802,gate_40,48.0,True,False,50915
50916,5642947,gate_40,59.0,True,False,50916
50918,5643197,gate_40,65.0,True,False,50918
50919,5643240,gate_40,4.0,False,False,50919
50920,5643264,gate_40,52.0,True,True,50920
50921,5643374,gate_40,363.0,True,False,50921
50924,5643631,gate_40,0.0,False,False,50924
50925,5643659,gate_40,12.0,False,False,50925
50926,5643663,gate_40,6.0,False,False,50926
50930,5644100,gate_40,11.0,False,False,50930
50931,5644331,gate_40,113.0,True,True,50931
50932,5644638,gate_40,0.0,False,False,50932
50938,5645669,gate_40,6.0,False,False,50938
50940,5645961,gate_40,5.0,False,False,50940
50941,5645963,gate_40,45.0,False,False,50941
50943,5646251,gate_40,3.0,False,False,50943
50944,5646324,gate_40,72.0,False,True,50944
50946,5646428,gate_40,44.0,True,True,50946
50947,5646482,gate_40,35.0,True,False,50947
50948,5646561,gate_40,3.0,False,False,50948
50949,5646625,gate_40,19.0,False,False,50949
50950,5646752,gate_40,138.0,True,True,50950
50955,5647281,gate_40,223.0,True,True,50955
50959,5647521,gate_40,39.0,True,False,50959
50960,5647559,gate_40,60.0,True,True,50960
50965,5648127,gate_40,1.0,False,False,50965
50968,5648479,gate_40,116.0,False,True,50968
50969,5648732,gate_40,6.0,False,False,50969
50971,5648810,gate_40,7.0,False,False,50971
50972,5649020,gate_40,53.0,False,False,50972
50973,5649032,gate_40,10.0,True,False,50973
50975,5649635,gate_40,22.0,False,False,50975
50977,5649878,gate_40,10.0,False,False,50977
50981,5650457,gate_40,83.0,False,True,50981
50983,5650817,gate_40,150.0,True,True,50983
50984,5650937,gate_40,115.0,True,True,50984
50985,5651027,gate_40,71.0,True,False,50985
50988,5651184,gate_40,54.0,False,False,50988
50993,5651757,gate_40,5.0,True,False,50993
50995,5651845,gate_40,158.0,True,True,50995
50996,5652282,gate_40,225.0,True,True,50996
51000,5653081,gate_40,17.0,True,False,51000
51002,5653470,gate_40,1.0,False,False,51002
51003,5653589,gate_40,0.0,False,False,51003
51006,5653758,gate_40,2.0,False,False,51006
51007,5654030,gate_40,23.0,False,False,51007
51013,5654762,gate_40,19.0,True,False,51013
51014,5654825,gate_40,3.0,False,False,51014
51016,5655071,gate_40,68.0,False,True,51016
51018,5655312,gate_40,7.0,False,False,51018
51019,5655480,gate_40,112.0,True,False,51019
51021,5656242,gate_40,19.0,False,True,51021
51022,5656288,gate_40,40.0,True,False,51022
51024,5656294,gate_40,66.0,True,False,51024
51028,5656969,gate_40,11.0,False,False,51028
51029,5657020,gate_40,94.0,True,False,51029
51031,5657156,gate_40,74.0,False,True,51031
51034,5657374,gate_40,31.0,True,True,51034
51036,5657535,gate_40,28.0,False,False,51036
51037,5657590,gate_40,89.0,False,False,51037
51038,5657911,gate_40,3.0,False,False,51038
51039,5657942,gate_40,33.0,False,False,51039
51041,5658366,gate_40,55.0,True,False,51041
51043,5658618,gate_40,43.0,False,False,51043
51044,5658622,gate_40,14.0,True,False,51044
51045,5658631,gate_40,115.0,False,False,51045
51049,5658871,gate_40,3.0,False,False,51049
51053,5659705,gate_40,0.0,False,False,51053
51054,5659717,gate_40,107.0,True,True,51054
51056,5659765,gate_40,1.0,False,False,51056
51058,5659899,gate_40,11.0,True,False,51058
51059,5659978,gate_40,86.0,True,False,51059
51060,5660004,gate_40,9.0,False,False,51060
51061,5660247,gate_40,66.0,True,True,51061
51064,5660760,gate_40,11.0,True,False,51064
51065,5660793,gate_40,5.0,False,False,51065
51069,5661051,gate_40,19.0,True,False,51069
51070,5661138,gate_40,134.0,True,True,51070
51071,5661547,gate_40,12.0,False,False,51071
51072,5661658,gate_40,1.0,False,False,51072
51073,5661803,gate_40,1.0,False,False,51073
51074,5661952,gate_40,5.0,True,False,51074
51075,5662249,gate_40,10.0,True,False,51075
51076,5662301,gate_40,310.0,True,True,51076
51077,5662387,gate_40,1.0,False,False,51077
51078,5662545,gate_40,20.0,True,False,51078
51079,5662596,gate_40,66.0,False,False,51079
51084,5662947,gate_40,16.0,False,False,51084
51090,5663271,gate_40,5.0,True,True,51090
51091,5663336,gate_40,15.0,False,False,51091
51095,5663659,gate_40,12.0,False,False,51095
51096,5663739,gate_40,1.0,False,False,51096
51097,5663875,gate_40,2.0,False,False,51097
51098,5663904,gate_40,5.0,False,False,51098
51100,5663912,gate_40,50.0,True,False,51100
51105,5664139,gate_40,16.0,False,False,51105
51108,5664473,gate_40,2.0,False,False,51108
51110,5664835,gate_40,16.0,False,False,51110
51112,5665434,gate_40,99.0,True,True,51112
51113,5665554,gate_40,1.0,False,False,51113
51114,5665665,gate_40,11.0,False,False,51114
51115,5665775,gate_40,98.0,True,False,51115
51116,5665835,gate_40,2.0,False,False,51116
51119,5665955,gate_40,1.0,False,False,51119
51120,5666190,gate_40,3.0,False,False,51120
51122,5666406,gate_40,69.0,True,False,51122
51123,5666579,gate_40,32.0,True,False,51123
51124,5666740,gate_40,143.0,False,False,51124
51127,5667447,gate_40,4.0,False,False,51127
51128,5667549,gate_40,180.0,True,True,51128
51132,5667707,gate_40,32.0,True,False,51132
51134,5667719,gate_40,253.0,True,True,51134
51137,5668116,gate_40,145.0,True,True,51137
51138,5668243,gate_40,2.0,False,False,51138
51139,5668244,gate_40,6.0,False,False,51139
51140,5668321,gate_40,32.0,False,True,51140
51143,5668814,gate_40,96.0,True,False,51143
51146,5669012,gate_40,73.0,False,False,51146
51147,5669123,gate_40,3.0,False,False,51147
51150,5669975,gate_40,11.0,False,False,51150
51151,5669979,gate_40,8.0,True,False,51151
