,userid,version,sum_gamerounds,retention_1,retention_7,number
47615,5282432,gate_30,9.0,True,False,47615
47616,5282480,gate_30,114.0,True,True,47616
47617,5282556,gate_30,195.0,True,True,47617
47619,5282587,gate_30,9.0,False,True,47619
47620,5282684,gate_30,3.0,False,False,47620
47621,5282824,gate_30,2.0,False,False,47621
47623,5282828,gate_30,2.0,False,False,47623
47624,5282874,gate_30,8.0,False,False,47624
47625,5282997,gate_30,65.0,True,True,47625
47627,5283182,gate_30,2.0,False,False,47627
47628,5283268,gate_30,140.0,False,False,47628
47629,5283427,gate_30,60.0,True,False,47629
47630,5283515,gate_30,28.0,False,False,47630
47631,5283676,gate_30,38.0,True,False,47631
47632,5283913,gate_30,451.0,True,True,47632
47633,5284259,gate_30,10.0,False,False,47633
47636,5284846,gate_30,694.0,True,True,47636
47637,5284881,gate_30,52.0,True,False,47637
47638,5284917,gate_30,225.0,False,True,47638
47644,5285321,gate_30,36.0,True,False,47644
47645,5285586,gate_30,5.0,False,False,47645
47646,5285641,gate_30,10.0,True,False,47646
47648,5286274,gate_30,27.0,True,False,47648
47651,5286651,gate_30,3.0,False,False,47651
47652,5286663,gate_30,9.0,False,False,47652
47653,5286898,gate_30,1.0,False,False,47653
47654,5287181,gate_30,53.0,True,True,47654
47656,5287837,gate_30,12.0,False,False,47656
47658,5288217,gate_30,2.0,False,False,47658
47659,5288398,gate_30,94.0,True,False,47659
47666,5289090,gate_30,4.0,False,False,47666
47667,5289271,gate_30,7.0,False,False,47667
47670,5289475,gate_30,40.0,False,True,47670
47672,5289541,gate_30,38.0,True,True,47672
47674,5289761,gate_30,3.0,False,False,47674
47675,5289931,gate_30,139.0,True,False,47675
47676,5290030,gate_30,117.0,True,False,47676
47678,5290085,gate_30,4.0,False,False,47678
47679,5290118,gate_30,91.0,True,True,47679
47680,5290437,gate_30,34.0,True,False,47680
47681,5290489,gate_30,164.0,False,False,47681
47685,5290781,gate_30,17.0,True,False,47685
47686,5290862,gate_30,21.0,False,False,47686
47688,5290986,gate_30,27.0,True,True,47688
47689,5291171,gate_30,30.0,False,False,47689
47691,5291665,gate_30,140.0,True,False,47691
47694,5292170,gate_30,1.0,False,False,47694
47696,5292473,gate_30,3.0,False,False,47696
47697,5292537,gate_30,1.0,False,False,47697
47701,5292727,gate_30,6.0,False,False,47701
47702,5292821,gate_30,359.0,True,True,47702
47703,5292866,gate_30,118.0,True,True,47703
47704,5292876,gate_30,4.0,False,False,47704
47707,5293335,gate_30,63.0,True,False,47707
47708,5293340,gate_30,31.0,True,False,47708
47709,5293444,gate_30,5.0,False,False,47709
47710,5293545,gate_30,1.0,True,False,47710
47711,5293576,gate_30,1.0,False,False,47711
47713,5293858,gate_30,33.0,True,False,47713
47715,5294250,gate_30,45.0,True,False,47715
47719,5294964,gate_30,2.0,False,False,47719
47722,5295063,gate_30,4.0,False,False,47722
47723,5295101,gate_30,2.0,False,False,47723
47725,5295374,gate_30,19.0,True,False,47725
47726,5295562,gate_30,60.0,True,False,47726
47727,5295616,gate_30,81.0,True,True,47727
47728,5295682,gate_30,2.0,True,False,47728
47729,5295704,gate_30,1.0,False,False,47729
47731,5295972,gate_30,76.0,True,True,47731
47732,5296054,gate_30,4.0,False,False,47732
47733,5296055,gate_30,7.0,False,False,47733
47734,5296096,gate_30,538.0,True,True,47734
47736,5296576,gate_30,23.0,False,False,47736
47737,5296609,gate_30,30.0,True,True,47737
47744,5297245,gate_30,4.0,False,False,47744
47745,5297280,gate_30,11.0,True,False,47745
47746,5297284,gate_30,7.0,False,False,47746
47747,5297310,gate_30,6.0,False,False,47747
47749,5297461,gate_30,176.0,True,True,47749
47751,5297616,gate_30,411.0,True,True,47751
47755,5297939,gate_30,12.0,False,False,47755
47758,5298153,gate_30,2.0,False,False,47758
47759,5298186,gate_30,155.0,True,False,47759
47761,5298255,gate_30,1.0,False,False,47761
47763,5298269,gate_30,2.0,False,False,47763
47767,5298619,gate_30,3.0,False,False,47767
47768,5298706,gate_30,1.0,False,False,47768
47770,5298815,gate_30,32.0,True,False,47770
47771,5298830,gate_30,4.0,False,False,47771
47776,5299732,gate_30,13.0,True,False,47776
47777,5299896,gate_30,5.0,False,False,47777
47778,5299935,gate_30,2.0,False,False,47778
47782,5300478,gate_30,21.0,False,False,47782
47783,5300609,gate_30,17.0,True,False,47783
47787,5301171,gate_30,111.0,True,True,47787
47788,5301351,gate_30,41.0,False,False,47788
47790,5301658,gate_30,29.0,False,False,47790
47791,5301749,gate_30,19.0,False,False,47791
47793,5302033,gate_30,35.0,True,False,47793
47794,5302034,gate_30,33.0,False,False,47794
47799,5303001,gate_30,10.0,False,False,47799
47802,5303293,gate_30,36.0,True,False,47802
47804,5303310,gate_30,42.0,True,False,47804
47806,5303453,gate_30,1.0,False,False,47806
47808,5303610,gate_30,4.0,False,False,47808
47809,5303637,gate_30,48.0,True,False,47809
47810,5303675,gate_30,18.0,False,False,47810
47812,5303937,gate_30,6.0,False,False,47812
47813,5304077,gate_30,1.0,False,False,47813
47814,5304229,gate_30,41.0,True,True,47814
47815,5304593,gate_30,6.0,False,False,47815
47816,5304752,gate_30,32.0,True,False,47816
47817,5305149,gate_30,3.0,False,False,47817
47820,5305533,gate_30,6.0,False,False,47820
47821,5305840,gate_30,79.0,True,False,47821
47822,5305902,gate_30,43.0,True,True,47822
47823,5305909,gate_30,147.0,True,False,47823
47825,5305961,gate_30,2.0,False,False,47825
47828,5306367,gate_30,46.0,True,False,47828
47829,5306697,gate_30,1.0,False,False,47829
47830,5306816,gate_30,35.0,True,True,47830
47831,5306820,gate_30,2.0,False,False,47831
47834,5306998,gate_30,11.0,True,False,47834
47836,5307258,gate_30,11.0,False,False,47836
47839,5307504,gate_30,5.0,False,False,47839
47841,5307864,gate_30,40.0,True,False,47841
47842,5307950,gate_30,131.0,True,False,47842
47844,5308071,gate_30,4.0,True,False,47844
47846,5308293,gate_30,39.0,True,True,47846
47847,5308311,gate_30,97.0,False,True,47847
47850,5308561,gate_30,9.0,True,False,47850
47851,5308750,gate_30,58.0,True,False,47851
47859,5309698,gate_30,7.0,False,False,47859
47861,5309980,gate_30,90.0,True,False,47861
47863,5310027,gate_30,51.0,True,True,47863
47865,5310054,gate_30,7.0,False,True,47865
47866,5310060,gate_30,0.0,False,False,47866
47867,5310114,gate_30,33.0,True,False,47867
47869,5310730,gate_30,17.0,True,False,47869
47878,5311382,gate_30,1.0,False,False,47878
47881,5311506,gate_30,5.0,True,False,47881
47882,5311528,gate_30,1.0,False,False,47882
47887,5311840,gate_30,2.0,False,False,47887
47889,5311995,gate_30,6.0,False,False,47889
47891,5312055,gate_30,4.0,False,False,47891
47893,5312080,gate_30,4.0,False,False,47893
47895,5312294,gate_30,5.0,True,False,47895
47900,5313413,gate_30,209.0,True,True,47900
47908,5314306,gate_30,32.0,True,False,47908
47911,5314590,gate_30,30.0,True,False,47911
47913,5314873,gate_30,24.0,False,False,47913
47916,5315123,gate_30,38.0,False,True,47916
47919,5315395,gate_30,87.0,True,True,47919
47920,5315422,gate_30,14.0,True,False,47920
47923,5315627,gate_30,58.0,True,False,47923
47924,5315652,gate_30,3.0,False,False,47924
47926,5315727,gate_30,5.0,False,False,47926
47932,5316484,gate_30,1.0,False,False,47932
47934,5316594,gate_30,326.0,True,True,47934
47940,5317119,gate_30,288.0,False,True,47940
47942,5317416,gate_30,135.0,True,True,47942
47945,5317884,gate_30,332.0,True,True,47945
47949,5318177,gate_30,0.0,False,False,47949
47950,5318215,gate_30,1.0,False,False,47950
47957,5319253,gate_30,2.0,False,False,47957
47958,5319453,gate_30,9.0,False,False,47958
47960,5319705,gate_30,7.0,False,False,47960
47962,5319865,gate_30,68.0,True,False,47962
47963,5319951,gate_30,6.0,False,False,47963
47965,5320309,gate_30,105.0,True,True,47965
47970,5321088,gate_30,12.0,False,False,47970
47973,5321496,gate_30,94.0,False,False,47973
47974,5321567,gate_30,13.0,True,False,47974
47975,5321672,gate_30,42.0,True,False,47975
47977,5321840,gate_30,45.0,True,True,47977
47981,5322374,gate_30,50.0,True,False,47981
47982,5322602,gate_30,410.0,True,True,47982
47983,5322827,gate_30,65.0,True,True,47983
47986,5323753,gate_30,17.0,True,False,47986
47988,5324024,gate_30,5.0,False,False,47988
47989,5324243,gate_30,8.0,False,False,47989
47991,5324386,gate_30,12.0,False,False,47991
47992,5324437,gate_30,40.0,True,False,47992
47993,5324527,gate_30,33.0,False,False,47993
47994,5324585,gate_30,4.0,False,False,47994
47997,5325137,gate_30,5.0,True,False,47997
47998,5325172,gate_30,8.0,False,False,47998
48000,5325465,gate_30,125.0,True,False,48000
48007,5326350,gate_30,16.0,True,False,48007
48010,5326459,gate_30,25.0,True,False,48010
48013,5326647,gate_30,28.0,False,True,48013
48018,5327628,gate_30,80.0,False,True,48018
48019,5327736,gate_30,23.0,True,True,48019
48020,5327866,gate_30,165.0,False,False,48020
48022,5328291,gate_30,15.0,False,False,48022
48023,5328383,gate_30,17.0,True,False,48023
48024,5328485,gate_30,9.0,False,False,48024
48025,5328510,gate_30,35.0,False,True,48025
48027,5328693,gate_30,4.0,False,False,48027
48030,5329250,gate_30,9.0,False,False,48030
48035,5329800,gate_30,263.0,True,True,48035
48038,5329999,gate_30,127.0,False,False,48038
48039,5330024,gate_30,9.0,False,False,48039
48040,5330217,gate_30,111.0,True,True,48040
48042,5330383,gate_30,58.0,True,False,48042
48044,5330485,gate_30,185.0,True,True,48044
48045,5330505,gate_30,1.0,False,False,48045
48046,5330534,gate_30,78.0,True,True,48046
48047,5330719,gate_30,16.0,True,False,48047
48050,5330777,gate_30,17.0,True,False,48050
48052,5330840,gate_30,29.0,False,False,48052
48054,5330969,gate_30,58.0,False,False,48054
48055,5331096,gate_30,8.0,False,False,48055
48057,5331366,gate_30,69.0,True,False,48057
48060,5331733,gate_30,57.0,True,True,48060
48061,5331797,gate_30,4.0,False,False,48061
48063,5331870,gate_30,8.0,True,False,48063
48064,5331960,gate_30,13.0,False,False,48064
48073,5332971,gate_30,4.0,False,True,48073
48075,5333251,gate_30,9.0,False,False,48075
48077,5333519,gate_30,277.0,True,True,48077
48078,5333551,gate_30,39.0,True,False,48078
48080,5333835,gate_30,1.0,False,False,48080
48081,5333941,gate_30,2.0,False,False,48081
48082,5333968,gate_30,22.0,True,False,48082
48083,5334067,gate_30,13.0,False,True,48083
48086,5334585,gate_30,25.0,False,False,48086
48087,5334596,gate_30,8.0,False,False,48087
48089,5335069,gate_30,4.0,False,False,48089
48092,5335154,gate_30,7.0,False,False,48092
48097,5336169,gate_30,28.0,False,False,48097
48098,5336242,gate_30,7.0,False,False,48098
48099,5336303,gate_30,12.0,True,False,48099
48105,5336963,gate_30,112.0,True,False,48105
48107,5337127,gate_30,64.0,True,True,48107
48109,5337285,gate_30,29.0,False,False,48109
48111,5337438,gate_30,36.0,False,False,48111
48114,5338146,gate_30,4.0,False,False,48114
48115,5338379,gate_30,125.0,True,False,48115
48118,5338582,gate_30,624.0,True,True,48118
48119,5338617,gate_30,2.0,False,False,48119
48121,5338747,gate_30,14.0,False,False,48121
48122,5338793,gate_30,12.0,False,False,48122
48123,5339031,gate_30,228.0,True,False,48123
48125,5339201,gate_30,7.0,False,False,48125
48126,5339257,gate_30,52.0,True,False,48126
48130,5339608,gate_30,43.0,True,False,48130
48131,5339993,gate_30,253.0,True,True,48131
48132,5340148,gate_30,19.0,True,False,48132
48133,5340154,gate_30,45.0,True,False,48133
48134,5340349,gate_30,1.0,False,False,48134
48135,5340394,gate_30,127.0,True,False,48135
48136,5340411,gate_30,1.0,False,False,48136
48137,5340460,gate_30,444.0,True,True,48137
48139,5340600,gate_30,2.0,False,False,48139
48140,5340780,gate_30,4.0,False,False,48140
48141,5340785,gate_30,230.0,True,False,48141
48142,5340923,gate_30,120.0,True,False,48142
48144,5341287,gate_30,44.0,True,False,48144
48145,5341316,gate_30,3.0,False,False,48145
48147,5341383,gate_30,7.0,False,False,48147
48150,5341590,gate_30,1.0,False,False,48150
48153,5341901,gate_30,0.0,False,False,48153
48155,5342186,gate_30,50.0,True,True,48155
48165,5343167,gate_30,14.0,False,False,48165
48168,5343676,gate_30,22.0,False,False,48168
48169,5344131,gate_30,23.0,False,False,48169
48171,5344190,gate_30,19.0,True,False,48171
48173,5344461,gate_30,2.0,False,False,48173
48175,5344601,gate_30,1.0,False,False,48175
48176,5344760,gate_30,117.0,True,False,48176
48178,5344983,gate_30,15.0,False,False,48178
48185,5346104,gate_30,49.0,False,False,48185
48187,5346143,gate_30,51.0,True,False,48187
48190,5346370,gate_30,4.0,False,False,48190
48191,5346467,gate_30,32.0,True,False,48191
48195,5346675,gate_30,5.0,False,False,48195
48199,5347057,gate_30,37.0,False,False,48199
48200,5347074,gate_30,18.0,True,False,48200
48202,5347264,gate_30,4.0,False,False,48202
48203,5347537,gate_30,216.0,True,True,48203
48204,5347672,gate_30,14.0,False,False,48204
48205,5347692,gate_30,35.0,True,True,48205
48207,5348011,gate_30,91.0,True,True,48207
48208,5348149,gate_30,17.0,True,False,48208
48209,5348152,gate_30,14.0,False,False,48209
48211,5348213,gate_30,2.0,False,False,48211
48212,5348269,gate_30,4.0,True,False,48212
48215,5348473,gate_30,28.0,False,False,48215
48216,5348668,gate_30,4.0,False,False,48216
48217,5348772,gate_30,258.0,True,True,48217
48220,5349203,gate_30,2.0,False,False,48220
48222,5349513,gate_30,70.0,True,False,48222
48223,5349639,gate_30,1.0,False,False,48223
48224,5349706,gate_30,26.0,False,False,48224
48225,5349723,gate_30,66.0,True,True,48225
48233,5350584,gate_30,132.0,True,True,48233
48234,5350625,gate_30,33.0,False,False,48234
48235,5350794,gate_30,1.0,False,False,48235
48237,5350933,gate_30,46.0,True,True,48237
48238,5351139,gate_30,66.0,True,False,48238
48239,5351154,gate_30,37.0,True,False,48239
48240,5351159,gate_30,46.0,True,False,48240
48241,5351243,gate_30,32.0,False,False,48241
48245,5351555,gate_30,36.0,True,False,48245
48246,5351557,gate_30,0.0,False,False,48246
48248,5351673,gate_30,6.0,False,False,48248
48249,5352007,gate_30,44.0,True,False,48249
48250,5352240,gate_30,1.0,False,False,48250
48251,5352256,gate_30,17.0,True,False,48251
48253,5352616,gate_30,70.0,True,True,48253
48259,5352912,gate_30,7.0,True,False,48259
48260,5353126,gate_30,12.0,True,False,48260
48261,5353145,gate_30,151.0,True,True,48261
48262,5353152,gate_30,5.0,False,False,48262
48265,5353708,gate_30,4.0,False,False,48265
48269,5354014,gate_30,6.0,True,False,48269
48271,5354038,gate_30,8.0,True,False,48271
48272,5354327,gate_30,88.0,False,False,48272
48273,5354420,gate_30,155.0,False,True,48273
48276,5354672,gate_30,26.0,True,False,48276
48278,5354789,gate_30,32.0,True,False,48278
48280,5354881,gate_30,1.0,False,False,48280
48283,5355009,gate_30,1.0,True,False,48283
48284,5355069,gate_30,1.0,False,False,48284
48287,5355424,gate_30,8.0,False,False,48287
48291,5356046,gate_30,2.0,True,False,48291
48292,5356066,gate_30,35.0,False,False,48292
48293,5356212,gate_30,34.0,False,False,48293
48294,5356425,gate_30,404.0,True,True,48294
48295,5356496,gate_30,255.0,True,True,48295
48296,5356705,gate_30,60.0,True,False,48296
48297,5356771,gate_30,116.0,True,True,48297
48300,5357012,gate_30,12.0,True,False,48300
48301,5357039,gate_30,13.0,False,False,48301
48304,5357325,gate_30,15.0,False,False,48304
48307,5358054,gate_30,36.0,True,True,48307
48311,5358448,gate_30,44.0,False,False,48311
48313,5358642,gate_30,5.0,False,False,48313
48315,5358676,gate_30,13.0,False,False,48315
48317,5358935,gate_30,26.0,True,False,48317
48320,5359019,gate_30,6.0,False,False,48320
48323,5359211,gate_30,0.0,False,False,48323
48324,5359277,gate_30,114.0,True,True,48324
48325,5359380,gate_30,46.0,True,False,48325
48327,5359436,gate_30,8.0,True,False,48327
48328,5359728,gate_30,6.0,False,False,48328
48330,5359938,gate_30,38.0,True,False,48330
48331,5359948,gate_30,2.0,False,False,48331
48332,5359969,gate_30,16.0,True,False,48332
48334,5360137,gate_30,17.0,True,False,48334
48336,5360248,gate_30,0.0,False,False,48336
48337,5360331,gate_30,37.0,True,False,48337
48338,5360343,gate_30,0.0,False,False,48338
48341,5360702,gate_30,46.0,True,False,48341
48346,5361186,gate_30,0.0,False,False,48346
48350,5361402,gate_30,43.0,True,False,48350
48351,5361405,gate_30,18.0,False,False,48351
48352,5361410,gate_30,0.0,False,False,48352
48354,5361557,gate_30,6.0,False,False,48354
48357,5361801,gate_30,26.0,True,False,48357
48358,5361861,gate_30,15.0,True,False,48358
48360,5361946,gate_30,1.0,False,False,48360
48361,5361963,gate_30,46.0,False,False,48361
48366,5362356,gate_30,32.0,False,True,48366
48372,5363038,gate_30,27.0,True,True,48372
48373,5363048,gate_30,50.0,False,True,48373
48375,5363260,gate_30,23.0,False,False,48375
48376,5363448,gate_30,7.0,False,True,48376
48377,5363489,gate_30,11.0,False,False,48377
48379,5363648,gate_30,13.0,False,False,48379
48384,5364142,gate_30,48.0,True,True,48384
48385,5364252,gate_30,5.0,True,False,48385
48387,5364556,gate_30,30.0,False,False,48387
48390,5364792,gate_30,567.0,True,True,48390
48392,5365012,gate_30,9.0,False,False,48392
48394,5365023,gate_30,21.0,True,False,48394
48396,5365173,gate_30,35.0,True,False,48396
48397,5365358,gate_30,57.0,True,False,48397
48398,5365462,gate_30,2.0,False,False,48398
48399,5365660,gate_30,18.0,True,False,48399
48404,5366316,gate_30,38.0,True,False,48404
48405,5366416,gate_30,1.0,False,False,48405
48407,5366657,gate_30,5.0,False,False,48407
48409,5366919,gate_30,23.0,False,False,48409
48410,5367054,gate_30,6.0,False,False,48410
48412,5367116,gate_30,8.0,True,False,48412
48413,5367220,gate_30,1.0,False,False,48413
48414,5367385,gate_30,37.0,True,False,48414
48415,5367590,gate_30,3.0,False,False,48415
48416,5367611,gate_30,40.0,True,False,48416
48417,5367655,gate_30,242.0,True,False,48417
48419,5367845,gate_30,24.0,True,False,48419
48421,5367940,gate_30,10.0,True,False,48421
48424,5368417,gate_30,22.0,True,False,48424
48426,5368789,gate_30,2.0,False,False,48426
48427,5368882,gate_30,5.0,True,False,48427
48428,5368883,gate_30,1.0,False,False,48428
48429,5369038,gate_30,8.0,False,False,48429
48430,5369262,gate_30,56.0,True,False,48430
48434,5369616,gate_30,66.0,True,False,48434
48436,5369659,gate_30,33.0,True,False,48436
48438,5369893,gate_30,4.0,False,False,48438
48440,5369923,gate_30,49.0,False,False,48440
48441,5370199,gate_30,17.0,False,False,48441
48450,5370954,gate_30,8.0,True,False,48450
48451,5371043,gate_30,37.0,False,False,48451
48452,5371460,gate_30,45.0,True,False,48452
48453,5371956,gate_30,28.0,False,False,48453
48454,5372031,gate_30,171.0,True,False,48454
48456,5372426,gate_30,8.0,False,False,48456
48461,5373095,gate_30,60.0,True,False,48461
48465,5373613,gate_30,49.0,True,False,48465
48468,5373687,gate_30,1.0,False,False,48468
48470,5373907,gate_30,26.0,True,True,48470
48472,5374295,gate_30,5.0,False,False,48472
48474,5375014,gate_30,19.0,False,False,48474
48476,5375181,gate_30,2.0,False,False,48476
48479,5375763,gate_30,149.0,True,False,48479
48485,5376464,gate_30,155.0,True,True,48485
48486,5376514,gate_30,3.0,False,False,48486
48489,5376807,gate_30,25.0,False,False,48489
48490,5376963,gate_30,263.0,True,False,48490
48491,5377228,gate_30,67.0,True,False,48491
48493,5377467,gate_30,17.0,False,False,48493
48494,5377588,gate_30,13.0,False,False,48494
48498,5378086,gate_30,1.0,False,False,48498
48502,5378826,gate_30,1.0,False,False,48502
48504,5378889,gate_30,14.0,False,False,48504
48507,5379086,gate_30,4.0,False,False,48507
48509,5379287,gate_30,11.0,False,False,48509
48510,5379308,gate_30,4.0,False,False,48510
48511,5379474,gate_30,21.0,False,False,48511
48512,5379596,gate_30,76.0,False,True,48512
48513,5379889,gate_30,15.0,True,False,48513
48515,5379991,gate_30,0.0,False,False,48515
48516,5380047,gate_30,227.0,True,True,48516
48517,5380130,gate_30,51.0,True,False,48517
48518,5380305,gate_30,15.0,False,False,48518
48519,5380358,gate_30,5.0,False,False,48519
48520,5380415,gate_30,41.0,True,False,48520
48521,5380480,gate_30,72.0,True,True,48521
48523,5380578,gate_30,104.0,True,True,48523
48527,5381188,gate_30,0.0,False,False,48527
48528,5381226,gate_30,16.0,True,False,48528
48529,5381294,gate_30,11.0,False,False,48529
48531,5381399,gate_30,122.0,True,True,48531
48532,5381499,gate_30,10.0,False,False,48532
48534,5381671,gate_30,63.0,True,True,48534
48535,5381686,gate_30,3.0,False,False,48535
48537,5381783,gate_30,33.0,True,False,48537
48538,5381935,gate_30,67.0,True,False,48538
48541,5382110,gate_30,2.0,False,False,48541
48542,5382210,gate_30,32.0,True,False,48542
48547,5382486,gate_30,7.0,False,False,48547
48548,5382564,gate_30,72.0,True,True,48548
48549,5382752,gate_30,4.0,False,False,48549
48555,5383518,gate_30,22.0,False,False,48555
48557,5383805,gate_30,6.0,True,False,48557
48559,5384008,gate_30,4.0,False,False,48559
48562,5384310,gate_30,8.0,False,False,48562
48564,5384633,gate_30,34.0,True,False,48564
48565,5384674,gate_30,57.0,True,False,48565
48570,5385621,gate_30,258.0,True,False,48570
48572,5385627,gate_30,8.0,True,False,48572
48574,5385731,gate_30,4.0,False,False,48574
48575,5385829,gate_30,17.0,True,False,48575
48576,5385852,gate_30,0.0,False,False,48576
48579,5386492,gate_30,0.0,False,False,48579
48581,5386679,gate_30,43.0,True,False,48581
48582,5386754,gate_30,395.0,True,False,48582
48584,5386900,gate_30,10.0,False,False,48584
48587,5387118,gate_30,59.0,True,False,48587
48588,5387402,gate_30,41.0,False,False,48588
48589,5387407,gate_30,6.0,False,False,48589
48590,5387449,gate_30,5.0,False,False,48590
48592,5387496,gate_30,2.0,False,False,48592
48594,5387812,gate_30,7.0,False,False,48594
48596,5387819,gate_30,22.0,True,False,48596
48599,5388065,gate_30,2.0,False,False,48599
48601,5388092,gate_30,3.0,False,False,48601
48603,5388281,gate_30,2.0,False,False,48603
48605,5388737,gate_30,33.0,False,True,48605
48606,5388879,gate_30,0.0,False,False,48606
48608,5389056,gate_30,90.0,True,False,48608
48612,5389442,gate_30,3.0,False,False,48612
48615,5390004,gate_30,5.0,False,False,48615
48618,5390402,gate_30,81.0,True,True,48618
48620,5390437,gate_30,34.0,True,False,48620
48621,5390637,gate_30,22.0,True,False,48621
48624,5391119,gate_30,41.0,True,True,48624
48625,5391234,gate_30,53.0,False,True,48625
48626,5391304,gate_30,1.0,False,False,48626
48628,5391343,gate_30,66.0,True,True,48628
48630,5391429,gate_30,5.0,True,False,48630
48634,5391903,gate_30,3.0,False,False,48634
48635,5391945,gate_30,477.0,True,True,48635
48637,5392310,gate_30,11.0,True,False,48637
48638,5392393,gate_30,30.0,True,False,48638
48639,5392703,gate_30,23.0,False,False,48639
48643,5393113,gate_30,3.0,False,False,48643
48647,5393340,gate_30,4.0,False,False,48647
48648,5393431,gate_30,16.0,True,False,48648
48651,5393630,gate_30,24.0,True,False,48651
48654,5394067,gate_30,9.0,True,False,48654
48655,5394162,gate_30,7.0,False,False,48655
48656,5394205,gate_30,7.0,False,False,48656
48658,5394305,gate_30,203.0,True,True,48658
48659,5394447,gate_30,11.0,True,False,48659
48660,5394464,gate_30,6.0,False,False,48660
48662,5394516,gate_30,26.0,True,False,48662
48664,5394554,gate_30,74.0,False,False,48664
48667,5394941,gate_30,209.0,True,True,48667
48668,5395068,gate_30,4.0,False,False,48668
48669,5395082,gate_30,7.0,False,False,48669
48671,5395601,gate_30,0.0,False,False,48671
48672,5395726,gate_30,23.0,False,False,48672
48673,5395938,gate_30,2.0,False,False,48673
48674,5396102,gate_30,1.0,False,False,48674
48675,5396256,gate_30,44.0,True,False,48675
48678,5396538,gate_30,37.0,True,False,48678
48683,5397009,gate_30,10.0,True,False,48683
48685,5397306,gate_30,25.0,False,True,48685
48688,5397886,gate_30,126.0,True,True,48688
48689,5398160,gate_30,4.0,False,False,48689
48690,5398224,gate_30,8.0,False,False,48690
48691,5398270,gate_30,193.0,True,False,48691
48694,5398387,gate_30,46.0,False,False,48694
48698,5398521,gate_30,68.0,True,True,48698
48703,5398748,gate_30,107.0,True,True,48703
48705,5398965,gate_30,109.0,True,False,48705
48707,5399053,gate_30,13.0,True,False,48707
48708,5399208,gate_30,3.0,False,False,48708
48710,5399246,gate_30,3.0,False,False,48710
48711,5399327,gate_30,18.0,True,False,48711
48712,5399330,gate_30,15.0,True,False,48712
48714,5399711,gate_30,18.0,True,False,48714
48715,5399801,gate_30,133.0,False,True,48715
48717,5400041,gate_30,3.0,False,False,48717
48719,5400223,gate_30,224.0,True,True,48719
48725,5400562,gate_30,34.0,True,True,48725
48727,5400810,gate_30,14.0,False,False,48727
48729,5401189,gate_30,23.0,True,False,48729
48731,5401267,gate_30,18.0,True,False,48731
48732,5401279,gate_30,2.0,False,False,48732
48734,5401479,gate_30,7.0,False,False,48734
48737,5401772,gate_30,188.0,True,True,48737
48739,5402069,gate_30,3.0,False,False,48739
48740,5402090,gate_30,68.0,True,False,48740
48741,5402104,gate_30,18.0,True,False,48741
48745,5402451,gate_30,100.0,False,False,48745
48746,5402534,gate_30,10.0,False,False,48746
48748,5402811,gate_30,0.0,False,False,48748
48749,5402812,gate_30,1.0,False,False,48749
48751,5403191,gate_30,108.0,True,False,48751
48752,5403299,gate_30,25.0,True,False,48752
48753,5403380,gate_30,199.0,False,False,48753
48754,5403407,gate_30,5.0,False,False,48754
48755,5403417,gate_30,193.0,True,True,48755
48756,5403418,gate_30,4.0,False,False,48756
48758,5403499,gate_30,29.0,True,False,48758
48761,5404098,gate_30,39.0,True,False,48761
48762,5404137,gate_30,40.0,True,False,48762
48763,5404197,gate_30,4.0,False,False,48763
48764,5404594,gate_30,40.0,True,True,48764
48770,5405160,gate_30,35.0,True,False,48770
48774,5405480,gate_30,28.0,True,False,48774
48776,5405636,gate_30,36.0,False,False,48776
48777,5405845,gate_30,275.0,True,True,48777
48778,5405913,gate_30,203.0,True,False,48778
48779,5406057,gate_30,33.0,False,False,48779
48780,5406422,gate_30,15.0,False,False,48780
48783,5406612,gate_30,2.0,True,False,48783
48786,5407036,gate_30,1.0,False,False,48786
48789,5407469,gate_30,91.0,False,False,48789
48790,5407528,gate_30,243.0,False,True,48790
48792,5407770,gate_30,21.0,False,False,48792
48793,5407807,gate_30,31.0,False,False,48793
48795,5407907,gate_30,12.0,True,False,48795
48797,5408496,gate_30,2.0,False,False,48797
48798,5408626,gate_30,94.0,True,True,48798
48801,5408965,gate_30,7.0,False,False,48801
48806,5409657,gate_30,31.0,True,False,48806
48811,5410065,gate_30,171.0,True,True,48811
48814,5410457,gate_30,6.0,False,False,48814
48815,5410496,gate_30,8.0,False,False,48815
48816,5410514,gate_30,38.0,True,False,48816
48817,5410522,gate_30,2.0,False,False,48817
48819,5410805,gate_30,0.0,False,False,48819
48821,5411299,gate_30,106.0,True,False,48821
48822,5411309,gate_30,21.0,True,False,48822
48825,5411464,gate_30,1.0,False,False,48825
48829,5411621,gate_30,10.0,False,False,48829
48832,5411922,gate_30,25.0,False,False,48832
48840,5413058,gate_30,38.0,True,False,48840
48843,5413555,gate_30,22.0,False,False,48843
48848,5414027,gate_30,4.0,False,False,48848
48849,5414094,gate_30,20.0,True,True,48849
48850,5414105,gate_30,9.0,False,False,48850
48851,5414130,gate_30,3.0,False,False,48851
48852,5414416,gate_30,58.0,False,True,48852
48856,5414816,gate_30,0.0,False,False,48856
48860,5415258,gate_30,3.0,False,False,48860
48864,5415825,gate_30,13.0,False,False,48864
48867,5416139,gate_30,39.0,False,False,48867
48870,5416986,gate_30,8.0,False,False,48870
48872,5417293,gate_30,13.0,True,False,48872
